fast-food,120.45333993755311,6.495586040854141,0.23619299727899315,8.926495557706941,0.00021581537378196364,0.00021581537378196364,0.9880655028179764,242.0679501769967,9.438963047729112,0.1646188464916617,9.295745164148837,0.00014068648363961325,0.00014068648363961325,0.9760711361541708,211.4982868515862,8.422706774494094,0.18339934599144936,9.174216181761372,0.00016153155677924098,0.00016153155677924098,0.9791025447091473,373.4917102061633,11.223418903370472,0.1448222168459914,9.430209555601207,0.00012356476030715783,0.00012356476030715783,0.9630850040606279
fast-food,176.7304982717791,8.408994524059084,0.1655529776946394,8.974094305335539,0.0002233396727605865,0.0002233396727605865,0.9668883161972965,315.74710831524567,11.085837378830163,0.1346634663892084,9.220876134949995,0.00017799431089293965,0.00017799431089293965,0.9407500767748083,178.72984337387214,8.12342514146372,0.18143517137162904,8.922276935830421,0.00024881213466483766,0.00024881213466483766,0.96643531138937,307.73098110204836,11.255348699302417,0.12300991968630832,9.244417479782804,0.00016485764752913957,0.00016485764752913957,0.9422352131865389
fast-food,1156.0744586762505,20.088963342940648,0.12518482332296058,9.659761255756125,0.00020001092509004504,0.00020001092509004504,0.916571028837385,1824.5860522830808,26.301717396064856,0.09526181577259614,9.885383292875877,0.00014057363779786388,0.00014057363779786388,0.8684612324420755,943.2054900485165,18.1456974410435,0.13376134658502534,9.586082207943285,0.000213432056554567,0.000213432056554567,0.9320115706002519,1835.7976020435074,26.49788875566897,0.09364992104434845,9.893831501291885,0.00013864270260557598,0.00013864270260557598,0.8676570949890636
fast-food,205.8737408433694,9.234455928553254,0.16226189426391027,9.22189066431488,0.00021991777308800683,0.00021991777308800683,0.98164468066251,481.4114668029628,14.249841255091292,0.10631225600974076,9.599037212609446,0.00014583243223663218,0.00014583243223663218,0.9571112704626897,305.32094968821673,11.270382276617788,0.1288953265341576,9.39429621401221,0.00018047796744212463,0.00018047796744212463,0.9727690370161735,445.15794405549923,13.774665448237524,0.10946769423237625,9.578799764997223,0.00014560900921948777,0.00014560900921948777,0.9603353474858465
fast-food,276.40107600447044,10.381110834680957,0.16486781800470826,9.25895986402149,0.00019882035675388072,0.00019882035675388072,0.967434237140592,620.3983182809169,15.94068825910929,0.11217583365456844,9.639824247405405,0.0001285149048239133,0.0001285149048239133,0.9269559944186788,357.16739315204796,11.880336548583381,0.14967915458250222,9.378244449910206,0.00017072354423253335,0.00017072354423253335,0.9579260951372657,486.1079969784546,13.847785625842178,0.12370740194825812,9.522920407673057,0.0001410033188708543,0.0001410033188708543,0.9427684066637154
fast-food,611.4500573078013,16.04404918566349,0.12051074751737098,9.785353117762408,8.805732106988746e-05,8.805732106988746e-05,0.9387199645334972,1095.6907300601058,22.627428863302733,0.06901354164522147,10.108110534361924,5.7106658224828245e-05,5.7106658224828245e-05,0.8903021833739465,664.3468958659007,17.034564568831307,0.12285177259104335,9.837294778581786,8.866530880526001e-05,8.866530880526001e-05,0.9334875197607276,1129.6334548601287,23.177403109572452,0.06775844840755024,10.130787232566647,5.552047151321225e-05,5.552047151321225e-05,0.8869106528481221
fast-food,61.59680867052883,3.506947111771729,0.5543879887818802,6.293409753044772,0.10121448539670477,0.10121448539670477,0.9927410876022934,141.75766766374903,5.564778323070847,0.47355486885433995,6.6289082472841425,0.09765919935716069,0.09765919935716069,0.9832782111261459,97.38162653370011,4.718785236412809,0.49704527563581935,6.5197047872440566,0.09910291436863389,0.09910291436863389,0.9885224076831476,146.7682498937408,5.853234100360982,0.4678900934514765,6.654031840081157,0.09793187127693734,0.09793187127693734,0.9826881504828575
fast-food,239.1644682260499,8.362996739319229,0.24635909435805275,8.813386292634412,0.0005971677645460751,0.0005971677645460751,0.9717044319126243,563.4223275000852,12.751574333688044,0.1696866836446544,9.163576318864868,0.0004157421913639411,0.0004157421913639411,0.9334598904622428,375.7503499796761,10.044823203813852,0.2137617756958261,8.942280694412812,0.000546312060149884,0.000546312060149884,0.9556441528546263,515.4230265998945,11.89262073721721,0.1827831969989786,9.118323732993804,0.00041582434053729885,0.00041582434053729885,0.939119090036473
fast-food,150.4339157496754,7.605169154693809,0.2325070366405405,8.921360730849743,0.00032451096172179776,0.00032451096172179776,0.978131216203855,248.49598271700995,9.974415109608472,0.1778530097365857,9.197661746407148,0.00021843099375436675,0.00021843099375436675,0.9639324399114525,128.3088736954731,6.927054725217524,0.23924728758425243,8.847604824736193,0.0003214131727083361,0.0003214131727083361,0.9813624009449938,240.79668769374598,9.617177169365496,0.19123000033315585,9.141641321662123,0.00024449223663598757,0.00024449223663598757,0.9650483435063136
fast-food,175.70024009051008,7.685660607239535,0.2901435103996849,8.646782433886193,0.0009934702984192834,0.0009934702984192834,0.9787506765636933,390.6764630376946,12.209749134859148,0.19256889104196517,9.113483461929244,0.0006197409104788156,0.0006197409104788156,0.9527694107315133,207.147923493349,8.800828959127273,0.23124658827064323,8.839168559042381,0.0007379889293095429,0.0007379889293095429,0.9749610356623561,306.5199741242611,10.649219363682597,0.2040802356519548,9.010152961947512,0.0006230851869376676,0.0006230851869376676,0.9629470286811942
